composition_dist
0.161482886551926
0.0679237914586181
0.0150352868978214
0.00474211275070434
0.00139473904432481
0.00050210605595693
5.57895617729923e-05
2.78947808864961e-05
0.00474211275070434
0.0489832352366872
0.0780217021395297
0.0174621328349466
0.00608106223325616
0.00192473988116823
0.000557895617729923
0.000195263466205473
8.36843426594884e-05
5.57895617729923e-05
0.00195263466205473
0.0517169237635638
0.101230159837094
0.0212837178163966
0.00680632653630506
0.00203631900471422
0.000530000836843427
0.000223158247091969
5.57895617729923e-05
0.00111579123545985
0.039973221010349
0.0848838182376077
0.0187173979748389
0.00585790398616419
0.00242684593712516
0.000697369522162403
0.000334737370637954
0.000334737370637954
0.0276995174202907
0.0607548327707886
0.0157326564199838
0.00524421880666127
0.00159000251053028
0.000474211275070434
0.000167368685318977
0.0151468660213674
0.039638483639711
0.00970738374850066
0.00354263717258501
0.00186895031939524
5.57895617729923e-05
0.00714106390694301
0.0240453011241597
0.0079221177717649
0.0028731624313091
2.78947808864961e-05
0.003598426734358
0.0121900192473988
0.00401684844765544
0.00136684426343831
0.00521632402577478
0.000530000836843427
