composition_dist
0.302723894805333
0.305138018948152
0.0588189852389096
0.0188687033052975
0.00433277377745543
0.00144713024180793
0.00177035196010146
0.0383548540172685
0.075116865202584
0.0170306221341647
0.00505620964413987
0.00143032719326961
0.00110167679775601
0.0226907074919279
0.0863568552172647
0.00722440609194094
0.00249624365695689
0.000270485996727111
0.00827054666004081
0.0275339492670295
0.00257439937503
6.68244314947035e-05
0.00257616584936351
0.00788640311961091
3.2227385401701e-05
0.000815809548905359
1.4562642066544e-05
