composition_dist
0.125115947234783
0.0842175138026165
0.000634211824422765
5.67430008671726e-05
2.2662732312933e-05
1.40888088713481e-05
0.177607703881329
0.0430646631949601
0.00846914061841943
0.000108272711601522
1.18483866655068e-05
4.61009953894265e-06
0.177856950851729
0.00842459068455713
0.00136097031996374
2.82207027851162e-05
3.87765381780223e-06
0.041290981253655
0.00206799586607635
0.000248859205018063
8.66009352642498e-06
0.0152746384938744
0.000529687511511785
7.66482904652241e-05
0.00349118098729461
0.000155537003136289
0.0011835892003205
0.00176958886227526
0.00108931912750549
0.000342913852620977
6.59201149026379e-06
6.03190593880347e-07
2.58510254520149e-07
0.0372653734001824
0.00157803276367583
0.000333607483458252
6.20424610848357e-06
6.03190593880347e-07
0.073196144526362
0.00132374484331284
0.000287204892771885
5.25637517524302e-06
0.0153667543145685
0.000543560895171033
9.83200668024966e-05
0.00421845650334463
0.000207497564294839
0.0011181861059269
0.00110168453468003
6.71264960903986e-05
4.14047257656438e-05
7.32445721140421e-07
8.61700848400496e-08
0.0226235249243308
0.000557218853618181
9.09094395062523e-05
2.24042220584129e-06
0.085758795025108
0.000970662920680739
0.000307497947751717
0.00616210893699679
0.000351789371359502
0.0018346472763295
0.000270487896312916
1.41749789561882e-05
7.84147772044451e-06
1.72340169680099e-07
0.00825638667894935
0.000140629578458961
2.13701810403323e-05
0.0273855854078889
0.000396683985561168
0.00215619094791014
6.68249007934584e-05
3.96382390264228e-06
1.33563631502077e-06
0.0025722201175179
4.88584381043081e-05
0.00783622134526927
3.22276117301785e-05
1.20638118776069e-06
0.000814608897035409
1.45627443379684e-05
